filename,label_str,label,generator,source_dataset,split,image_path,split_path,image_width,image_height,channels,file_format,sha256
synthetic_adm_478_adm_13.PNG,synthetic,1,adm,GenImage-ADM,test,data/raw/synthetic/synthetic_adm_478_adm_13.PNG,data/splits/test/synthetic/synthetic_adm_478_adm_13.PNG,256,256,4,PNG,b70864192178251a9a500b6387e32dc54d9e0574998fc10a886a9b7674bf7f98
synthetic_adm_478_adm_166.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_478_adm_166.PNG,data/splits/train/synthetic/synthetic_adm_478_adm_166.PNG,256,256,4,PNG,56146dd1195ab089002ced428745567a939fc7cf5d84575fb080d13397dad17f
synthetic_adm_47_adm_25.PNG,synthetic,1,adm,GenImage-ADM,validation,data/raw/synthetic/synthetic_adm_47_adm_25.PNG,data/splits/validation/synthetic/synthetic_adm_47_adm_25.PNG,256,256,4,PNG,7a40ebdfd3c2b273c326f0fc15ea24b7cbb86b9ea95763aeae2834a38fe69b95
synthetic_adm_480_adm_100.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_480_adm_100.PNG,data/splits/train/synthetic/synthetic_adm_480_adm_100.PNG,256,256,4,PNG,3c299ad602398d75c7bca7154ac4236d4d331bc73bbb68b5d844520e3bf945bc
synthetic_adm_480_adm_19.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_480_adm_19.PNG,data/splits/train/synthetic/synthetic_adm_480_adm_19.PNG,256,256,4,PNG,23975f66f2437f6b2ff9cb9b4c8f8766241aabd1ba4669092f1afebd2c6b537b
synthetic_adm_481_adm_10.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_481_adm_10.PNG,data/splits/train/synthetic/synthetic_adm_481_adm_10.PNG,256,256,4,PNG,2081241b4c16b19567bceca4df15c5dfb9208cc0ec6f3f499561d373f778f4f1
synthetic_adm_481_adm_111.PNG,synthetic,1,adm,GenImage-ADM,test,data/raw/synthetic/synthetic_adm_481_adm_111.PNG,data/splits/test/synthetic/synthetic_adm_481_adm_111.PNG,256,256,4,PNG,d392fa6f7a466084c469ffc15eaf91ee3309eeec8d401efb9e647e7f8b433d31
synthetic_adm_482_adm_110.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_482_adm_110.PNG,data/splits/train/synthetic/synthetic_adm_482_adm_110.PNG,256,256,4,PNG,9564bfe34c3d712d889bcbd55a2597cf51c1157ddf375add7f66adec21f6c436
synthetic_adm_482_adm_80.PNG,synthetic,1,adm,GenImage-ADM,validation,data/raw/synthetic/synthetic_adm_482_adm_80.PNG,data/splits/validation/synthetic/synthetic_adm_482_adm_80.PNG,256,256,4,PNG,dd9803e3a9827c7ff4747de6e78cfd7d7c5f0d23e15aa8e825bb656095f63395
synthetic_adm_483_adm_168.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_483_adm_168.PNG,data/splits/train/synthetic/synthetic_adm_483_adm_168.PNG,256,256,4,PNG,8d7f2ee778f26023b8fd9e7af2ef40ce299f4daef966b42b9abdb382a1ece586
synthetic_adm_484_adm_14.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_484_adm_14.PNG,data/splits/train/synthetic/synthetic_adm_484_adm_14.PNG,256,256,4,PNG,ebdd96ebbd6508c31b3df4919daea19d17439f43c918fda756660dcd7a80a3d2
synthetic_adm_484_adm_36.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_484_adm_36.PNG,data/splits/train/synthetic/synthetic_adm_484_adm_36.PNG,256,256,4,PNG,1dfbeba7701b4d8521daea8b5ee680e5e7c8fa2a9dafa8b47493eaf6bf81ce3e
synthetic_adm_484_adm_4.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_484_adm_4.PNG,data/splits/train/synthetic/synthetic_adm_484_adm_4.PNG,256,256,4,PNG,2312db6946eb8ebb1ed434ad7b2fd4ee0370592d600ce038f4521378cedb3de9
synthetic_adm_485_adm_188.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_485_adm_188.PNG,data/splits/train/synthetic/synthetic_adm_485_adm_188.PNG,256,256,4,PNG,c38c66516eb45a8cac72b0107b340f22b076e88d2be8ace6ce0488e6f16c96ba
synthetic_adm_486_adm_104.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_486_adm_104.PNG,data/splits/train/synthetic/synthetic_adm_486_adm_104.PNG,256,256,4,PNG,0193ab7f7086363e1389b7e9bdc2ff3f4ab0642b8b6dfc7cc08adb6e38e9eaf9
synthetic_adm_488_adm_102.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_488_adm_102.PNG,data/splits/train/synthetic/synthetic_adm_488_adm_102.PNG,256,256,4,PNG,f5d10d1ec62592dad537a762eca86e0cde4488809159ddbcd2d33c16a632616b
synthetic_adm_491_adm_172.PNG,synthetic,1,adm,GenImage-ADM,validation,data/raw/synthetic/synthetic_adm_491_adm_172.PNG,data/splits/validation/synthetic/synthetic_adm_491_adm_172.PNG,256,256,4,PNG,46f1461b006a069a20b4f0a6de19cc37ed29d39610aa559e25c929934f484657
synthetic_adm_494_adm_76.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_494_adm_76.PNG,data/splits/train/synthetic/synthetic_adm_494_adm_76.PNG,256,256,4,PNG,69d4579b1c0f88f587c5a25b8966aa727485ada1e57f61acc4ecdff308a4d3e8
synthetic_adm_496_adm_181.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_496_adm_181.PNG,data/splits/train/synthetic/synthetic_adm_496_adm_181.PNG,256,256,4,PNG,c2f53e121bec50eb3860de71318621d0152f54a768f8b3492f58146cf3ff1868
synthetic_adm_497_adm_180.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_497_adm_180.PNG,data/splits/train/synthetic/synthetic_adm_497_adm_180.PNG,256,256,4,PNG,8872196f432bc0fe0722a9436d4ca335c52b6916def65698ad9958389c5dbc23
synthetic_adm_497_adm_62.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_497_adm_62.PNG,data/splits/train/synthetic/synthetic_adm_497_adm_62.PNG,256,256,4,PNG,1c60d52cc24760cb5bdc553ca5bd02a85e67f7637834d6606cf3c69eaa2d3ffe
synthetic_adm_498_adm_143.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_498_adm_143.PNG,data/splits/train/synthetic/synthetic_adm_498_adm_143.PNG,256,256,4,PNG,78d415bb66e5a142736aaa73f46305bfd22573a5c608d155721075bf46e4784a
synthetic_adm_49_adm_60.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_49_adm_60.PNG,data/splits/train/synthetic/synthetic_adm_49_adm_60.PNG,256,256,4,PNG,69e648c1a5e7840cd8f797674ae71db452aa34da84ca48df6c32cc64115ffddd
synthetic_adm_501_adm_61.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_501_adm_61.PNG,data/splits/train/synthetic/synthetic_adm_501_adm_61.PNG,256,256,4,PNG,e26dbd82813b6d13426d04ea9bc2901d887177fadfa0c47153bb39557405c681
synthetic_adm_503_adm_124.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_503_adm_124.PNG,data/splits/train/synthetic/synthetic_adm_503_adm_124.PNG,256,256,4,PNG,82dbc6d51141a03dd1841457d9365e44dac22837367e5814a0c3d130437def59
synthetic_adm_503_adm_83.PNG,synthetic,1,adm,GenImage-ADM,test,data/raw/synthetic/synthetic_adm_503_adm_83.PNG,data/splits/test/synthetic/synthetic_adm_503_adm_83.PNG,256,256,4,PNG,c647d05b71ef3af01fa6c5026a9722f261462136f49b4ed674550a71445b86a8
synthetic_adm_504_adm_188.PNG,synthetic,1,adm,GenImage-ADM,validation,data/raw/synthetic/synthetic_adm_504_adm_188.PNG,data/splits/validation/synthetic/synthetic_adm_504_adm_188.PNG,256,256,4,PNG,dda0a74a6f17275604a561f8b0f0f4048e89a25d568ab437c2119a4eff7fc615
synthetic_adm_505_adm_68.PNG,synthetic,1,adm,GenImage-ADM,validation,data/raw/synthetic/synthetic_adm_505_adm_68.PNG,data/splits/validation/synthetic/synthetic_adm_505_adm_68.PNG,256,256,4,PNG,0cf63079718a648309ba08ccea5f03229cc38d33d058ddf13739fd3985fe4c66
synthetic_adm_506_adm_139.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_506_adm_139.PNG,data/splits/train/synthetic/synthetic_adm_506_adm_139.PNG,256,256,4,PNG,fc4c7ccf20dba8e62451d8a215e5f0d6b8f0de14030a031e35105473a0798b96
synthetic_adm_509_adm_122.PNG,synthetic,1,adm,GenImage-ADM,test,data/raw/synthetic/synthetic_adm_509_adm_122.PNG,data/splits/test/synthetic/synthetic_adm_509_adm_122.PNG,256,256,4,PNG,23b6361446f369873dd1f7a503a77d22c280181d392ae9f9964aec50829cfc84
synthetic_adm_509_adm_13.PNG,synthetic,1,adm,GenImage-ADM,validation,data/raw/synthetic/synthetic_adm_509_adm_13.PNG,data/splits/validation/synthetic/synthetic_adm_509_adm_13.PNG,256,256,4,PNG,3549b3239299b1a8c13aa7e03740680dc6bef7a57a7050a169ede78710e5d475
synthetic_adm_509_adm_173.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_509_adm_173.PNG,data/splits/train/synthetic/synthetic_adm_509_adm_173.PNG,256,256,4,PNG,55d963dd57d1cecaaff05ec134ee3b2dee4796bdfd47f4b81e6afd4ec0b60e48
synthetic_adm_50_adm_179.PNG,synthetic,1,adm,GenImage-ADM,test,data/raw/synthetic/synthetic_adm_50_adm_179.PNG,data/splits/test/synthetic/synthetic_adm_50_adm_179.PNG,256,256,4,PNG,2b4e2614c762c4b33b76631151d3492b6e7ac73d9db7b64bf25eefc73b94e7fa
synthetic_adm_510_adm_176.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_510_adm_176.PNG,data/splits/train/synthetic/synthetic_adm_510_adm_176.PNG,256,256,4,PNG,8907e5bf84483a8d4125120c45775cc4594843ac4c4b9b10e6de85a8637050e2
synthetic_adm_510_adm_21.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_510_adm_21.PNG,data/splits/train/synthetic/synthetic_adm_510_adm_21.PNG,256,256,4,PNG,1bec5afbdc20412bf4addbe59a4ad36dadbafd41645d017197d7944b149cf659
synthetic_adm_513_adm_132.PNG,synthetic,1,adm,GenImage-ADM,validation,data/raw/synthetic/synthetic_adm_513_adm_132.PNG,data/splits/validation/synthetic/synthetic_adm_513_adm_132.PNG,256,256,4,PNG,811f4d66d42bc33ada61114b3e069a60d1760dc2893017a2eb2373d4fb3be13e
synthetic_adm_515_adm_180.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_515_adm_180.PNG,data/splits/train/synthetic/synthetic_adm_515_adm_180.PNG,256,256,4,PNG,3f14359f6f49f3ecac90fa6ec251d56a2c67807e295e9872762fb93c9b89d6cb
synthetic_adm_516_adm_109.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_516_adm_109.PNG,data/splits/train/synthetic/synthetic_adm_516_adm_109.PNG,256,256,4,PNG,9b851cc44c2fe18bce22cc648c3a0e70831c6ea0c8e9c0b4a5aa4b78430c2273
synthetic_adm_516_adm_148.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_516_adm_148.PNG,data/splits/train/synthetic/synthetic_adm_516_adm_148.PNG,256,256,4,PNG,e1c6019cb5b45c04cbc26d938431bd785f506040cd0c3b250856ce4c3fbfd765
synthetic_adm_517_adm_74.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_517_adm_74.PNG,data/splits/train/synthetic/synthetic_adm_517_adm_74.PNG,256,256,4,PNG,e6ab7408f77c1d7c968f5dc4ef82a396a16c3957e96413c6ee4b77376f8950a7
synthetic_adm_518_adm_163.PNG,synthetic,1,adm,GenImage-ADM,validation,data/raw/synthetic/synthetic_adm_518_adm_163.PNG,data/splits/validation/synthetic/synthetic_adm_518_adm_163.PNG,256,256,4,PNG,fb5c157b8963eb44664657685c017e2aa41d2e56431b08a69fb6c1ce6b573b56
synthetic_adm_518_adm_75.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_518_adm_75.PNG,data/splits/train/synthetic/synthetic_adm_518_adm_75.PNG,256,256,4,PNG,54247aa368733fb445a025337c9c04d30dcceb88f950681f6971088e91f363eb
synthetic_adm_51_adm_100.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_51_adm_100.PNG,data/splits/train/synthetic/synthetic_adm_51_adm_100.PNG,256,256,4,PNG,054c3d5386ab89498ef5c44386d9cc3a008cdd3857333730308fe99f9ac2f1ad
synthetic_adm_51_adm_62.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_51_adm_62.PNG,data/splits/train/synthetic/synthetic_adm_51_adm_62.PNG,256,256,4,PNG,5d064802571048a2fefcc2b8c65a8202ffacc6b75b4292bcfacd0b904f13bd70
synthetic_adm_527_adm_14.PNG,synthetic,1,adm,GenImage-ADM,validation,data/raw/synthetic/synthetic_adm_527_adm_14.PNG,data/splits/validation/synthetic/synthetic_adm_527_adm_14.PNG,256,256,4,PNG,ae27d92b0670ebe472e95714855cd5db1654ba34b5cab5ca45a62ad3f5724246
synthetic_adm_528_adm_57.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_528_adm_57.PNG,data/splits/train/synthetic/synthetic_adm_528_adm_57.PNG,256,256,4,PNG,96de7ce27b8fe73b5a8279d15541a79300d048e29108f0fba4dfc2bf8bb9d86d
synthetic_adm_528_adm_88.PNG,synthetic,1,adm,GenImage-ADM,validation,data/raw/synthetic/synthetic_adm_528_adm_88.PNG,data/splits/validation/synthetic/synthetic_adm_528_adm_88.PNG,256,256,4,PNG,a90867c1a569edcca1f28dca04c3a3c5d31b1af3712b24b9f47df7e456292ce8
synthetic_adm_529_adm_13.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_529_adm_13.PNG,data/splits/train/synthetic/synthetic_adm_529_adm_13.PNG,256,256,4,PNG,7b8bd46a514968459b5864c8280d9768bba1947a49eb171182f49e737ca8eb8c
synthetic_adm_529_adm_4.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_529_adm_4.PNG,data/splits/train/synthetic/synthetic_adm_529_adm_4.PNG,256,256,4,PNG,dd793369bda010c7238b63caa242087a8ca0e0f88dd2a15417971ff59b01705b
synthetic_adm_529_adm_84.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_529_adm_84.PNG,data/splits/train/synthetic/synthetic_adm_529_adm_84.PNG,256,256,4,PNG,a501a6e32aba52de17ecd1399941043e3d9b96d013bd2d7f0272171153958444
synthetic_adm_52_adm_188.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_52_adm_188.PNG,data/splits/train/synthetic/synthetic_adm_52_adm_188.PNG,256,256,4,PNG,e142e60413e24d8bf04223a6a78dfee832389429cd9507800350ac6f2a1245a6
synthetic_adm_530_adm_45.PNG,synthetic,1,adm,GenImage-ADM,test,data/raw/synthetic/synthetic_adm_530_adm_45.PNG,data/splits/test/synthetic/synthetic_adm_530_adm_45.PNG,256,256,4,PNG,efb79ee091715014a6e9816cc0353592e0e72867da5fbe1e379a1c962a9dc935
synthetic_adm_533_adm_131.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_533_adm_131.PNG,data/splits/train/synthetic/synthetic_adm_533_adm_131.PNG,256,256,4,PNG,e91d95393c08ea51944b6ae1a5f856640687ad4bd03ea59498a2496e1bb33bc0
synthetic_adm_533_adm_147.PNG,synthetic,1,adm,GenImage-ADM,validation,data/raw/synthetic/synthetic_adm_533_adm_147.PNG,data/splits/validation/synthetic/synthetic_adm_533_adm_147.PNG,256,256,4,PNG,5a23aa31fb46e2ac95af9169e29c583532175764fc90341f47a27c5a874537ed
synthetic_adm_533_adm_28.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_533_adm_28.PNG,data/splits/train/synthetic/synthetic_adm_533_adm_28.PNG,256,256,4,PNG,b058cfb7c0e3734b20d65cc398654b4f56850f9fc1b2bb497905af5e2e6c9de1
synthetic_adm_538_adm_74.PNG,synthetic,1,adm,GenImage-ADM,test,data/raw/synthetic/synthetic_adm_538_adm_74.PNG,data/splits/test/synthetic/synthetic_adm_538_adm_74.PNG,256,256,4,PNG,8e39c852ed09e4375ee1b225c330755bcafe4ed41bbd763e1264049d2338b4de
synthetic_adm_539_adm_157.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_539_adm_157.PNG,data/splits/train/synthetic/synthetic_adm_539_adm_157.PNG,256,256,4,PNG,f4ec93e77064bec2dc1507bb9ef79476c5f4cbe963f81c6abde6e4b80e43cdd5
synthetic_adm_53_adm_120.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_53_adm_120.PNG,data/splits/train/synthetic/synthetic_adm_53_adm_120.PNG,256,256,4,PNG,444cf6f0cebfa0cd152ab85a950522d3895de8bda5f39159b1a1dafe82841ba0
synthetic_adm_53_adm_185.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_53_adm_185.PNG,data/splits/train/synthetic/synthetic_adm_53_adm_185.PNG,256,256,4,PNG,ec50f25dfd66da177269e7ff351a5c5ab499facb05cd3be1185e3f99a45f1586
synthetic_adm_540_adm_128.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_540_adm_128.PNG,data/splits/train/synthetic/synthetic_adm_540_adm_128.PNG,256,256,4,PNG,446faf2e43058156e6b13573014fc012e77abf9ad402d680d4a59b806129eed2
synthetic_adm_543_adm_161.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_543_adm_161.PNG,data/splits/train/synthetic/synthetic_adm_543_adm_161.PNG,256,256,4,PNG,82fd19fe2abc3d90992bce23f8a76f21fd27401c695feea3fe7dd2d82f8cfee3
synthetic_adm_543_adm_177.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_543_adm_177.PNG,data/splits/train/synthetic/synthetic_adm_543_adm_177.PNG,256,256,4,PNG,ded6affe2290ce6efdde5ef02a29afd3982bb5d5555bc1249454177e189f06ee
synthetic_adm_543_adm_36.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_543_adm_36.PNG,data/splits/train/synthetic/synthetic_adm_543_adm_36.PNG,256,256,4,PNG,c490fee621e707195e1daa8679477f4ccf0d79a39cd0af385718e8387a73570a
synthetic_adm_544_adm_164.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_544_adm_164.PNG,data/splits/train/synthetic/synthetic_adm_544_adm_164.PNG,256,256,4,PNG,ad22b0d0e053b671f057a5c419d50c4a64ba498495c5b1ece2f601c14e76991e
synthetic_adm_544_adm_8.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_544_adm_8.PNG,data/splits/train/synthetic/synthetic_adm_544_adm_8.PNG,256,256,4,PNG,22f607ddbe994f0b99aa8e7f2661bb1cfa8c217d26293d6734484ff6a0b232e4
synthetic_adm_545_adm_131.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_545_adm_131.PNG,data/splits/train/synthetic/synthetic_adm_545_adm_131.PNG,256,256,4,PNG,c264f008f0dd39ee3bded3d362699f348b9b2915c9b07d7e0f4e621545ec5d2a
synthetic_adm_545_adm_61.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_545_adm_61.PNG,data/splits/train/synthetic/synthetic_adm_545_adm_61.PNG,256,256,4,PNG,2b39711ca3c50eb3d52f31fe8f44460a8fdd44b89f4df8efb5a2c20c7b716731
synthetic_adm_547_adm_35.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_547_adm_35.PNG,data/splits/train/synthetic/synthetic_adm_547_adm_35.PNG,256,256,4,PNG,9adae816a399f465715f35e6e844790be8a1cc72307fc862465644d0dc8753e9
synthetic_adm_54_adm_118.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_54_adm_118.PNG,data/splits/train/synthetic/synthetic_adm_54_adm_118.PNG,256,256,4,PNG,80a4a753bfe7de07770f3d016d77e35b03a088e823772eac04a284578e20aced
synthetic_adm_54_adm_48.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_54_adm_48.PNG,data/splits/train/synthetic/synthetic_adm_54_adm_48.PNG,256,256,4,PNG,71077e79405698db9818e224d52c77edad442f8c8f7126e7fecfc6a0aa50e72d
synthetic_adm_550_adm_57.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_550_adm_57.PNG,data/splits/train/synthetic/synthetic_adm_550_adm_57.PNG,256,256,4,PNG,0095cc47079c30d452546b771446d481faa98ae49ecb58377bcde8a733550ce8
synthetic_adm_550_adm_6.PNG,synthetic,1,adm,GenImage-ADM,test,data/raw/synthetic/synthetic_adm_550_adm_6.PNG,data/splits/test/synthetic/synthetic_adm_550_adm_6.PNG,256,256,4,PNG,7acb69ac1a3d8c097fbdc598b359d69fec82d5fe98ad76602a4e0a8b552a9734
synthetic_adm_551_adm_139.PNG,synthetic,1,adm,GenImage-ADM,test,data/raw/synthetic/synthetic_adm_551_adm_139.PNG,data/splits/test/synthetic/synthetic_adm_551_adm_139.PNG,256,256,4,PNG,89306bded038176637dc2c02c2638337735ab2e8677aab88e24f337fa654c17e
synthetic_adm_552_adm_166.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_552_adm_166.PNG,data/splits/train/synthetic/synthetic_adm_552_adm_166.PNG,256,256,4,PNG,7604e56b35b7454741ec8ebcfdca98cf1e07ce37f475cfe9c0ce7724ebb13efc
synthetic_adm_554_adm_110.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_554_adm_110.PNG,data/splits/train/synthetic/synthetic_adm_554_adm_110.PNG,256,256,4,PNG,1063a5040b3a0eda19690e7fce2c59d584110edcf4aa3de5c35e101ab2a4b599
synthetic_adm_556_adm_80.PNG,synthetic,1,adm,GenImage-ADM,validation,data/raw/synthetic/synthetic_adm_556_adm_80.PNG,data/splits/validation/synthetic/synthetic_adm_556_adm_80.PNG,256,256,4,PNG,500c37327c3c936c73b2f09bd180eca67c31798f5b76053b08b5afa6ce62c1da
synthetic_adm_557_adm_15.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_557_adm_15.PNG,data/splits/train/synthetic/synthetic_adm_557_adm_15.PNG,256,256,4,PNG,c040f34d6ffc31789553663800540aac4f76bcfe28e41cf787f521deb9d02070
synthetic_adm_557_adm_56.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_557_adm_56.PNG,data/splits/train/synthetic/synthetic_adm_557_adm_56.PNG,256,256,4,PNG,a94622074a1a2f49142ba3ee312077d5762628b51eb9bfa555abf69c7c07a31e
synthetic_adm_55_adm_88.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_55_adm_88.PNG,data/splits/train/synthetic/synthetic_adm_55_adm_88.PNG,256,256,4,PNG,eb3ea66dafaef854672eb5cc969aef3fa406ed55aa50b5f02b9ee7fb7ba17e26
synthetic_adm_560_adm_140.PNG,synthetic,1,adm,GenImage-ADM,test,data/raw/synthetic/synthetic_adm_560_adm_140.PNG,data/splits/test/synthetic/synthetic_adm_560_adm_140.PNG,256,256,4,PNG,223b674b4f09153622e0d10a973a23f26c0953d9fca442ea6c39e034067beb89
synthetic_adm_560_adm_157.PNG,synthetic,1,adm,GenImage-ADM,validation,data/raw/synthetic/synthetic_adm_560_adm_157.PNG,data/splits/validation/synthetic/synthetic_adm_560_adm_157.PNG,256,256,4,PNG,5fad5a7c39e808cb2fc8ce2a08dbf771998422a1bbf5e51df183790f18e538ef
synthetic_adm_561_adm_63.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_561_adm_63.PNG,data/splits/train/synthetic/synthetic_adm_561_adm_63.PNG,256,256,4,PNG,acb37a69806639400b597b7dc5a1812982b6585706ffc17038439b3597cf50ad
synthetic_adm_561_adm_70.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_561_adm_70.PNG,data/splits/train/synthetic/synthetic_adm_561_adm_70.PNG,256,256,4,PNG,1a4ce12a82688841fcf085ca28f14f7b86fd32185d0acb060f2234d863f8ed22
synthetic_adm_561_adm_73.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_561_adm_73.PNG,data/splits/train/synthetic/synthetic_adm_561_adm_73.PNG,256,256,4,PNG,2599ebb1bcb0053aaadd253b3e2b0dd33916921812f3660b3832d9fb1e51d757
synthetic_adm_561_adm_74.PNG,synthetic,1,adm,GenImage-ADM,test,data/raw/synthetic/synthetic_adm_561_adm_74.PNG,data/splits/test/synthetic/synthetic_adm_561_adm_74.PNG,256,256,4,PNG,5b990cf53768b953c51046e2cb914d81e17469d4cfbac9f88e30e696d5716230
synthetic_adm_563_adm_122.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_563_adm_122.PNG,data/splits/train/synthetic/synthetic_adm_563_adm_122.PNG,256,256,4,PNG,454899057ee1a7f1559ded6febf0e7374e5e9754af5b261c6e3eb0d91b7e31ed
synthetic_adm_563_adm_33.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_563_adm_33.PNG,data/splits/train/synthetic/synthetic_adm_563_adm_33.PNG,256,256,4,PNG,2d758945a8a41274bf056d6d1d3964a33facff22d3cfe775ed8b5e00a81324d3
synthetic_adm_564_adm_178.PNG,synthetic,1,adm,GenImage-ADM,validation,data/raw/synthetic/synthetic_adm_564_adm_178.PNG,data/splits/validation/synthetic/synthetic_adm_564_adm_178.PNG,256,256,4,PNG,297940cfbbf745d498f9dc718ed1f98fe441c4e9f73407fb73f65f3c2e01ddd0
synthetic_adm_564_adm_21.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_564_adm_21.PNG,data/splits/train/synthetic/synthetic_adm_564_adm_21.PNG,256,256,4,PNG,d104a60e75de48c8720fd8c71c9048259768614dd9ed9956da5742bb1a64b151
synthetic_adm_564_adm_57.PNG,synthetic,1,adm,GenImage-ADM,validation,data/raw/synthetic/synthetic_adm_564_adm_57.PNG,data/splits/validation/synthetic/synthetic_adm_564_adm_57.PNG,256,256,4,PNG,59df8093f67e9cc9e9028ae97023e4d50b79869d96f0e3dfd5f0907e2e024577
synthetic_adm_564_adm_6.PNG,synthetic,1,adm,GenImage-ADM,train,data/raw/synthetic/synthetic_adm_564_adm_6.PNG,data/splits/train/synthetic/synthetic_adm_564_adm_6.PNG,256,256,4,PNG,c4ddd0d1785c04dba010a5bcee5a5d168ba133360017dc86b08374dbb388e28c
